@relation mfeat-weka.filters.unsupervised.instance.RemovePercentage-P33.0

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
-10.870152,-1.92833,-7.388827,-4.797231,-0.575027,5.659069,5.158122,0.344457,3.336465,-6.355476,2.326912,4.197248,2.165498,2.44996,-3.601133,-4.475063,3.598088,1.726784,-1.901796,-4.842992,1.761503,-1.021883,-0.238248,1.543205,0.110807,-5.365511,-0.126112,2.673364,-0.767637,1.753991,-0.40258,0.207849,-0.847231,-3.606966,-2.159324,4.314449,-1.589387,1.955958,-1.373283,2.727203,0.993838,0.676249,-3.178464,-0.598147,-0.412761,0.639032,1.361764,-2.355461,3.099315,-0.322542,1.60484,-1.579776,0.302972,-0.757205,0.84692,0.330313,0.693467,-2.348184,0.09006,-1.010163,-0.090322,0.158603,0.624169,-0.382124,5
-11.189128,-4.179787,-7.570626,-2.342646,2.696947,6.942801,4.091506,3.002092,1.609302,-6.448894,2.916054,2.725923,-1.957506,3.718712,-0.995145,-1.551532,4.207039,3.288741,-3.977262,-3.862987,1.102013,-1.517672,0.15307,0.398134,-2.890095,-6.463064,-2.023114,2.618513,0.714315,0.882167,-0.943948,0.653156,-0.463981,-1.990985,-2.037768,3.857133,0.046861,0.881316,-1.427754,1.841206,0.70316,0.769017,-2.180644,-3.808465,-1.703789,-0.738467,1.919243,-1.692413,0.540405,-1.818003,0.225525,-1.353828,0.80354,-1.427122,-0.252656,1.584233,-0.644016,-0.285599,-0.752389,-0.054208,-0.876504,-0.229467,1.716331,-0.933405,5
-9.070593,-2.943652,-9.275086,-1.620069,-2.826385,7.732028,3.501433,1.587647,5.695307,-4.663024,0.149588,2.446254,0.960708,2.978247,-3.18065,-2.790551,1.793717,3.410783,-1.665403,-1.613911,-0.07422,-1.852231,1.581558,1.338151,-2.044868,-5.749267,0.463158,3.795306,1.523683,2.183383,-0.449135,1.629487,-2.922543,-4.659591,-2.036267,4.353783,0.051892,1.857818,-2.477123,2.159326,-0.321698,0.91658,-2.628059,-0.900248,-0.216197,0.243369,0.094786,-2.32049,0.72501,-0.555635,-3.392555,-1.223582,-0.440207,-1.014942,0.867232,0.460964,-0.331548,0.5731,-0.155142,-0.370016,0.261638,0.557572,-0.04695,0.924109,5
-6.98973,4.849376,-7.587138,6.04879,-1.87094,3.592386,2.330855,-0.048217,9.143436,-2.547875,2.299132,6.666141,3.97404,3.219342,-0.685289,2.906522,-4.551441,0.030554,-3.125658,-0.114466,-0.408373,-2.931405,-4.86305,2.958941,1.546075,-6.129845,1.5911,6.423966,0.074178,0.041854,-0.040294,-0.662953,0.972808,-2.871299,1.600671,2.662667,-2.186514,1.222903,-3.078182,-0.464794,0.545596,-3.081071,-3.44567,1.890693,-0.336366,1.19334,0.447659,-0.234676,-0.579622,2.141356,-0.669707,-0.544584,1.243994,-0.051754,0.979889,2.662167,-0.130338,-0.025375,0.50408,-1.410974,-0.258534,-1.181452,0.849799,2.079468,5
-8.450275,3.228381,-9.396991,-7.609132,-4.758426,0.065595,-0.972358,-5.015826,0.828196,-3.25233,-1.205703,-0.337426,2.267017,-4.560948,-1.809371,-2.707947,-2.281107,3.659281,-0.857525,2.010862,-0.523822,2.430768,0.492505,0.411633,0.830723,-2.187156,-0.939339,1.279779,1.613783,2.66823,0.162107,-1.125905,-0.356167,-1.462629,0.527918,2.07435,-3.402316,2.851419,-0.055697,2.330342,0.225903,-1.186051,1.248917,-1.204955,-0.885439,0.963404,0.588534,-1.321768,-0.400635,-1.162871,0.395506,-0.891274,1.866318,-1.116949,-0.385691,-0.239591,-0.022496,0.043873,-0.865686,1.310456,1.112765,-2.022891,-0.955763,0.30043,5
-7.528846,11.590522,-7.04761,0.946643,-2.866007,-2.397624,-0.426887,-2.399308,6.447478,-5.41079,-1.481753,4.80514,0.9705,-0.547647,3.067188,1.884878,-2.954656,3.87585,1.9361,1.212981,-2.583611,0.85484,-2.845758,-2.169249,0.149232,-5.063575,2.670276,0.864313,1.372606,-0.151402,-2.260513,-0.430105,1.064073,-1.572874,1.844909,2.060813,-0.479038,0.956655,0.643223,0.533365,0.437893,-2.090639,-0.899788,0.18487,-2.014807,1.785831,-2.37319,-0.057011,-0.602068,0.78572,-0.645568,0.695302,0.926691,-1.387283,1.242499,1.756506,1.406513,1.073682,0.869323,2.297523,-1.159631,-0.442971,0.17432,0.043879,5
-12.003762,-3.227681,-4.188649,-5.959184,1.797083,4.501923,7.038527,-0.412645,1.343232,-4.413809,-0.162037,4.924395,-0.476083,2.886988,-2.1436,-1.816527,3.409731,2.488406,-2.576452,-3.181846,0.549639,-2.406594,4.00879,0.374038,-0.834463,-4.50034,-1.183225,0.366498,-0.421562,3.012623,-2.969605,-0.834652,-0.463673,-4.758934,-2.889066,4.961658,-0.535255,-0.278069,-1.036782,1.452848,0.83424,-1.130304,-1.891461,-2.818851,-0.468935,1.300893,2.505674,-0.986124,2.688831,-0.900325,-1.387894,-1.644636,0.404574,-1.561147,0.361027,-1.178197,-0.93702,-0.000555,-1.9789,-1.610268,-0.292199,-0.161119,1.810158,-1.085317,5
-12.902189,-0.173554,-5.397892,-8.689559,-1.977601,6.673624,5.136468,-3.583919,1.435567,-6.182551,1.916615,8.277351,3.985464,-1.140441,-0.143789,-2.199679,-1.139488,0.930792,0.217784,-0.259534,0.969501,0.160075,-2.447116,0.440222,2.060355,-2.813489,2.837197,-0.6717,-1.20858,3.444537,0.93032,-2.916449,0.269201,-0.079096,-0.085282,1.452683,-1.617047,2.045318,-0.904297,0.960491,1.66901,-2.081285,-3.398981,-0.769755,-1.134419,-1.070845,0.970772,-1.301798,1.815388,0.541419,-0.871558,-1.364498,1.40403,-2.739398,-0.38265,1.297593,-0.426816,-1.260544,-1.519316,-0.690401,-0.31425,-0.314831,1.694214,-0.051727,5
-12.596684,4.91218,-8.018953,2.816964,-3.802409,0.136438,-1.803064,-0.752017,3.970793,-2.753929,2.38033,6.330163,4.056866,0.795037,-2.340633,5.103671,-3.273983,0.714933,1.245677,3.215721,-1.75082,0.103521,-3.269337,0.597221,0.272356,-4.179431,0.630757,1.309971,0.145095,2.336318,-1.937141,-1.89032,1.204871,-1.846959,1.837457,2.829449,-2.074583,-0.145256,-0.965296,0.577108,1.485329,-3.151473,-2.791474,1.351686,-1.97517,1.52587,0.034019,-0.319286,-0.801987,1.054058,-1.252241,-0.180416,1.298443,-0.670924,1.225075,2.380077,2.237748,-0.05637,-0.651511,1.663475,0.759926,0.84887,0.918031,-0.496581,5
-10.472318,4.062431,-6.185866,-1.709456,-5.201101,0.842704,1.381817,0.414077,3.587944,-8.648129,2.071424,7.347502,3.411206,1.76324,-1.284496,-3.85517,1.291458,2.716932,3.068757,-0.51327,-1.402186,-0.383382,-2.72876,0.260972,-1.873823,-2.338947,1.348588,2.164054,-0.384747,3.48773,1.176886,-0.588448,0.701936,-2.799562,2.977597,1.964336,-0.67843,2.592318,-1.101725,2.33974,0.878349,-3.466893,-3.098275,-0.49591,-1.973827,-0.472727,1.460515,0.080933,1.599186,1.109949,0.226489,-2.943957,0.667886,-0.71967,-0.729314,1.290936,1.791877,0.852293,0.070235,1.778711,-0.417548,0.546009,0.695283,-2.433772,5
-7.766952,-0.809753,-6.290312,-9.297357,0.46596,8.490993,6.438904,-6.613733,-0.000402,-3.047254,-0.671424,0.592651,-2.408439,-4.915923,-2.096692,-2.08556,-0.892326,0.0831,-1.086842,-1.973827,0.327095,-1.848824,2.454913,-1.434323,-1.030827,-0.994709,1.310765,-0.952611,-1.93559,2.540926,0.660784,-3.344513,1.072,-2.856528,-0.934103,1.10353,0.514237,1.19058,0.695825,1.736221,-1.601268,-0.487063,-3.945018,-4.214911,-1.858549,0.353931,1.724066,-1.690407,-0.44746,-0.94034,-0.709996,-0.886595,0.679186,1.482775,1.151933,-1.36118,-0.172285,1.97272,0.507945,-1.477628,2.06683,0.042791,1.062315,0.215155,5
-8.113192,7.005772,-10.115448,-1.120746,-3.799823,0.944156,-0.188107,-4.083405,0.979343,-6.306411,0.246103,1.684862,2.474096,-3.237842,-0.25406,3.281721,-1.805285,4.817572,-0.000728,1.814018,-3.985491,1.019653,-0.830086,1.697328,0.246357,-1.764163,-0.75673,0.269826,1.876646,2.016208,-0.935845,-0.431644,1.177127,-1.790211,1.292612,0.922176,-2.059325,1.474326,0.635168,2.512792,0.899654,-3.40215,-0.447186,-1.299326,-1.984212,1.587642,0.944931,-0.838385,-0.277471,0.035919,-0.072793,0.71822,2.282207,0.448375,0.082841,-0.167457,1.515896,0.655726,-0.52258,2.9643,0.864864,1.039113,0.665205,-0.308985,5
-7.774083,6.465141,-7.323482,5.050611,-2.316141,0.984253,1.86546,0.650958,10.450348,-0.823633,0.919452,7.946597,3.474096,2.436165,-1.852737,1.08191,-3.867246,0.636281,0.536618,1.291639,-1.136318,-1.451008,-4.813931,2.536324,0.62697,-4.639486,1.957169,3.277189,-1.774974,0.249609,0.045269,-2.138735,0.792041,-3.621514,2.039721,2.431817,-1.194637,1.674149,-1.64019,-1.007284,1.016355,-4.065372,-3.823018,1.977802,-0.243651,1.089686,0.567547,0.642747,0.248365,3.291663,-0.838929,-1.931883,0.611615,-1.293311,-1.259613,2.570326,-0.45228,-0.185965,-0.618083,-1.602046,-1.309896,0.146502,-0.118408,0.241253,5
-8.498067,10.188135,-4.414637,6.298543,-4.30062,0.041637,2.42874,-2.521448,5.351917,-4.102044,0.645978,6.553586,3.463458,1.858344,1.382319,4.530693,-5.777867,-0.104809,3.149724,0.887872,-0.213982,-1.077305,-5.030384,-0.847983,1.106563,-3.331884,1.672053,2.046989,-1.186281,0.887418,-0.008428,-0.863047,1.439638,0.883202,2.877347,2.758521,0.50704,-1.779334,1.309032,-0.368448,0.465011,-2.448181,-1.649207,3.553151,0.041499,-0.63649,-0.025129,-0.063581,-0.789954,1.399027,-0.155367,0.562509,0.938365,-2.490552,1.954367,1.758704,0.32709,-0.81323,-0.243743,-0.28921,-0.513519,-1.755645,1.176072,0.690489,5
-6.011393,1.099562,-7.475118,8.301552,7.393319,6.169639,2.372483,3.187168,7.933198,-2.250786,2.15471,3.290445,0.025782,2.628281,-1.377954,5.574432,2.061853,3.187046,-3.50666,-1.070593,-2.82895,-3.213009,-1.710366,0.615429,1.032469,-7.726577,-2.815759,3.128783,0.808631,-2.78418,1.161315,-0.464351,-0.938157,-0.882291,-2.513876,0.844475,0.922313,-0.313046,-2.129695,0.367513,0.07129,0.294077,-2.012396,0.601079,-1.139408,0.696894,0.429811,-1.026241,1.128459,0.449514,0.097662,-0.765151,-0.659755,-0.221214,0.915915,1.799229,-0.350824,0.348272,-2.178809,0.572592,-1.332567,-0.293834,1.171227,-0.606917,5
-1.442937,8.667441,-6.516644,4.204878,0.946191,0.233752,0.115418,-6.691704,6.609037,-1.769983,-3.62807,4.483836,5.841311,-4.199278,-0.858579,5.084088,-3.288986,1.398553,1.183531,1.221959,-2.835927,3.513291,-5.80174,3.742134,0.513397,-0.7088,-0.687699,1.813271,-0.317061,1.112378,0.512645,0.88426,2.274059,1.858882,1.759811,-2.215756,-1.641143,-0.653258,3.126537,1.246071,0.029613,-2.746974,1.285588,1.319169,-0.376068,0.187344,0.816696,1.429516,-0.027881,-0.489066,-0.832063,-0.115827,0.796528,-2.315269,-1.07335,-1.307601,0.407822,-0.08889,-0.542946,0.234936,1.18042,0.551376,-0.281866,1.52886,5
-5.187247,12.642195,-9.058091,2.386521,0.024432,1.361375,0.368625,-2.965231,5.072389,-2.945547,-3.205255,2.190701,3.147271,-2.757703,0.643397,6.275516,-5.564954,1.486335,0.203349,-1.886314,-1.459383,2.294036,-3.74802,-0.204739,3.650256,-4.346915,1.644764,1.950936,1.225993,-0.121556,1.024156,-1.386659,-0.034865,2.099147,1.47105,-0.991753,-0.309356,0.847943,-0.431084,0.093811,1.082297,0.942374,-1.111596,2.114586,-0.182904,3.256629,-0.597008,-0.388553,0.388974,1.334602,-0.773221,0.179348,-0.172948,-1.435522,0.913169,-0.263755,-0.814003,0.305763,0.133866,-0.638895,0.376018,-0.70003,0.988815,1.239818,5
-9.77086,-2.499471,-1.543045,-7.709593,-0.304764,12.388556,3.026931,-3.827936,-0.353773,-4.852712,3.659498,7.489571,1.793345,0.147745,2.217687,-2.073713,-2.002227,-1.227249,-1.27392,4.849585,-0.645544,2.345377,-2.842232,1.351057,0.728113,-3.769305,3.344102,-0.411994,1.4348,2.719172,-1.569947,-2.18908,-1.065915,-2.389481,1.092146,-0.322852,-0.314614,1.328492,1.305167,0.284929,0.755568,1.406777,-1.958586,-1.113696,-1.401498,0.613578,1.916338,-0.904186,2.820431,-0.830066,-0.638971,-0.923045,2.059042,-0.428193,0.812329,1.516284,1.109593,-0.327354,-1.534034,-0.623711,0.254714,0.196494,1.617463,-1.097238,5
-8.529755,-3.053413,-8.315477,1.369027,4.033755,3.898001,3.799188,0.610115,0.852618,-6.624943,2.605067,1.198448,-3.450312,2.227147,-2.887146,-2.319604,6.319616,4.04708,-2.97609,-0.213889,0.693781,-1.384222,0.201391,0.575084,-2.624503,-4.95737,-3.147915,0.782553,1.608665,0.887593,-2.119494,0.448374,-1.191111,-4.195202,-0.037974,3.206048,-0.029983,1.005136,-1.015734,1.940068,0.431942,-0.162975,-0.853692,-2.975235,-2.567101,0.835019,1.429099,-1.83693,-0.240955,-0.328072,0.406627,-1.54301,0.168696,-1.138925,-0.678604,2.557717,0.313412,-0.905511,-0.807454,1.271097,0.957605,-0.267262,0.109485,-1.787481,5
-2.650997,3.39171,-5.373855,6.641816,7.485987,4.567842,5.687076,-0.45391,10.633954,-1.083969,-1.262808,6.388715,5.043721,1.009367,-4.872561,3.130323,1.169842,1.039558,-0.343633,-4.792164,-1.354197,0.246406,-1.892991,3.852422,0.373767,-4.983893,-0.313063,4.280082,-2.164618,-0.39302,-0.826749,0.830337,-1.751829,0.611657,-3.11697,1.728958,0.426416,-0.590936,-1.475826,1.198897,0.231472,-0.431687,-0.871377,0.657646,2.616603,0.457666,0.172387,0.078595,3.542797,1.509474,0.233496,-0.928388,-0.929725,-1.085802,0.469027,0.310778,0.568651,-0.687154,-1.095921,-1.965719,0.560017,0.288629,0.218808,-0.933916,5
-6.112878,2.649221,-4.674084,-9.809585,1.315036,9.460233,7.757826,-1.880459,0.150057,-8.618864,1.241517,8.507879,0.526713,2.309271,0.356586,-1.903991,-0.284035,0.636687,1.142823,1.132044,-0.922261,-0.237729,-2.654171,-1.455857,3.756094,-4.138655,1.599147,-4.014545,0.581844,0.632131,1.194801,-1.118407,0.257086,-1.114109,0.304562,-0.824262,0.869275,3.007004,-1.029293,0.485585,0.812548,1.024244,-2.945848,-0.492645,-1.459298,-0.250197,1.665517,0.590734,1.759043,1.121174,0.823176,-0.677426,0.379237,-0.129478,-1.333573,0.459857,0.859775,-1.164031,-0.67272,-1.574102,-1.944808,-1.253164,0.567724,-0.882954,5
-11.753788,1.667112,-7.794175,-5.790289,-2.074323,-0.87274,0.838142,-1.090862,3.269351,-4.469119,-2.108177,3.721601,3.759547,-0.203716,-0.747598,-4.642279,-0.896811,2.875164,3.662305,1.687579,-3.034277,1.972223,-0.025043,-2.153801,-0.544287,-5.82586,1.348787,-0.623084,1.404827,1.297746,-0.847274,-1.132244,1.526758,-3.238805,1.389474,1.874323,-1.600455,1.600025,-0.415962,1.851827,0.305422,-2.41039,-3.123996,-2.328587,-3.230248,-0.776437,0.133676,-2.49473,-0.256934,0.233559,-0.999273,-3.35566,1.64222,-1.620064,-1.318475,3.164008,-0.181558,-1.319279,-0.593207,0.898015,-0.813603,-1.481836,-0.857701,0.303213,5
-8.323719,9.325167,-9.630113,-0.71055,-3.771678,-2.195099,-1.419079,-2.798088,3.751801,-4.471188,-0.429919,4.157794,2.75152,-1.481815,0.746563,0.481403,-4.304888,3.783983,2.066348,1.317172,-2.923054,2.487905,-2.166292,0.89259,0.582874,-3.975178,0.516832,1.611043,0.661093,2.094897,-0.289731,0.129679,1.157462,-1.451432,2.133411,1.66591,-0.679967,0.20814,-1.279085,1.45818,1.103196,-2.61461,0.710483,0.228106,-1.667615,1.062872,-1.047084,-0.573727,-1.114611,-0.705568,-0.945802,0.484508,0.061727,0.633034,1.378164,0.940765,1.432007,0.134014,0.514154,2.519798,-0.212058,0.242202,1.142122,0.329304,5
-8.585637,4.159881,-11.271996,1.737463,-0.556849,3.01318,4.572593,-0.715631,6.055306,-6.23678,0.427872,3.569811,1.977371,1.697426,-3.649704,-1.162535,-0.659128,5.101666,-2.120859,-2.632131,0.823524,-1.696552,1.645626,2.824512,0.140903,-2.41208,-1.454951,2.364605,-0.115383,1.671005,0.394359,-1.484442,-0.799312,-3.760377,-1.049626,5.176289,0.285368,0.225139,-3.468088,3.102406,-0.287433,-2.272712,-1.864856,-1.571816,0.324448,-0.76526,1.602036,-1.549556,2.069412,0.46725,-0.732925,0.832059,-0.816288,0.434248,0.63411,0.916238,0.322109,0.889289,0.41447,0.661949,0.182519,1.169226,0.962512,-0.5837,5
-3.185716,-5.169368,-4.394968,7.903034,5.289021,2.059289,-3.149207,-1.183298,-4.053997,1.869081,4.780766,7.179489,-2.148093,0.344901,5.788017,-5.210494,-1.063628,4.708407,-4.729036,-4.160666,-0.940574,-1.577153,-0.194546,2.516466,-1.109776,0.282241,-1.520442,-0.109328,-1.420304,2.703158,-1.364548,0.233532,-0.724368,-1.227661,2.822678,0.484352,-1.891749,0.241877,0.363156,4.673488,-0.078672,-2.033469,-0.902183,-3.511657,-0.209249,0.279435,4.390276,0.753757,0.524128,-0.711212,1.389119,-1.609971,0.293861,1.679723,0.908425,0.551537,-0.072634,0.264875,-0.127122,0.004635,0.531691,-1.07538,1.609084,-2.257666,5
-8.640402,2.238682,-5.39513,-4.845033,3.454074,6.206273,2.892209,0.865223,-0.221306,-6.667849,7.432811,3.910227,-4.023475,1.348147,-0.378989,2.740304,1.0041,0.893872,-2.04925,-3.377249,-0.238204,-3.246241,1.487999,0.641664,-1.792114,-4.271568,0.369121,4.448042,1.117276,1.024912,2.418618,-1.19219,1.380937,-4.628433,-3.86487,1.65705,0.287626,2.454325,-5.693575,-0.77654,-1.158569,-0.57329,-2.111978,-1.843332,0.71888,-0.59019,1.734078,-1.584488,2.296405,1.337285,0.9956,-2.029509,0.430985,-0.007758,-0.408284,-0.267914,0.461832,0.363312,0.045692,-1.122981,0.598521,-0.6102,2.189103,-0.371435,5
-4.223679,7.777388,-10.004454,7.648719,3.198409,6.934902,1.908161,0.163702,4.786591,-3.336861,2.670429,4.333447,1.309125,0.806736,-0.280883,4.867648,-1.837466,-2.01356,-2.365757,-0.035336,0.52601,-2.107619,-2.07969,1.071783,2.753199,-5.677234,-1.570318,2.374973,-0.840081,1.042366,1.422634,-0.493696,-0.428434,-3.773942,-0.262096,1.926045,-0.203954,3.043602,-1.723974,0.418676,0.738151,-1.382759,-3.426041,0.401507,-0.058021,1.294797,1.035352,-1.371326,-0.158241,0.804134,-0.377064,-0.46463,-0.837167,-0.247176,0.566131,2.930541,-1.360095,-0.636512,-0.077479,-0.960732,-0.731708,0.355892,1.315633,0.944108,5
-11.190461,0.817653,-8.092731,-8.612689,-1.130451,7.734558,4.268229,-1.537916,1.10244,-7.512265,-0.12095,5.044125,1.653461,-2.707019,-1.689468,-1.432047,0.018009,1.587918,-0.569239,-1.879707,-1.65944,0.546941,-1.14332,0.10964,-1.494234,-2.675524,2.682054,1.426916,-0.012111,2.513248,1.099716,-2.005296,0.962988,-1.546243,-0.520631,2.867488,-3.778459,2.155154,-1.701593,3.148273,1.146049,-1.576657,-3.767702,-1.37726,-1.463487,-0.620157,3.021074,-1.391359,2.405283,0.391251,-0.635941,-0.499906,2.330173,-0.708555,-0.164348,1.004301,-1.406097,-1.167053,-0.064807,-0.144263,0.01706,0.229934,2.038981,0.97269,5
-9.92966,-3.055069,-8.287676,-0.758174,-1.650436,7.425255,4.008987,0.779906,3.366649,-6.127333,3.094445,4.020754,2.120875,0.340499,-3.621696,-3.905776,3.617417,3.373248,-2.81845,-1.131425,1.661992,-0.494432,0.272624,3.610569,-2.060623,-5.081364,0.53539,2.797644,-0.299793,2.086019,2.034296,-0.809024,-1.671084,-3.602573,-1.485888,2.94907,-0.966685,1.22825,-1.899121,3.783785,0.482524,2.162798,-2.424825,-1.024141,-1.070064,1.230654,1.822229,-1.705136,1.049032,-0.49861,-0.112009,-0.625657,-0.612729,0.254801,2.516505,0.260487,-0.442301,-0.622721,-1.407294,-0.124137,0.5764,0.485861,1.358742,-0.954209,5
-4.246525,0.188797,-11.437411,5.612477,7.286798,2.997649,4.111576,-1.576428,7.123765,-2.422888,0.173508,2.888944,-0.605167,1.47313,-3.228504,4.366568,2.818477,4.720311,-3.63317,1.711324,-2.733762,-2.232352,-1.736755,1.414714,-3.152319,-4.719171,-2.541221,1.56674,-0.536987,-1.835765,-0.649822,-0.441597,-1.251642,-0.263876,-2.194026,1.534654,0.701643,-0.743175,-2.568036,-0.33985,-0.421792,-0.490731,-1.7866,-0.593698,-0.45698,1.734453,0.579983,0.269802,-1.170033,0.358972,0.357173,-0.603883,0.370927,-1.165117,-0.996876,2.084617,-0.198271,0.038801,-1.411996,-0.586905,0.892455,-0.326545,1.7205,-0.453523,5
-4.317616,3.442717,-14.333107,3.459897,2.235682,3.812646,-2.123129,-4.188346,5.114332,0.434,2.073739,2.247806,1.628358,0.941566,-2.739499,4.387002,-2.674384,-0.396653,-5.219636,1.574514,0.75361,-1.49221,0.551779,2.513247,0.446977,-2.53094,1.312817,1.960606,-0.733462,-0.333317,-1.18817,-0.968489,-1.591265,-0.588109,-2.665332,0.311974,-1.553146,0.747074,-1.525613,-0.223683,0.255351,-0.903062,-0.916092,-0.200994,1.256084,2.183988,0.488328,0.32999,-0.708826,-2.687244,-0.189592,-0.851261,-1.265188,1.509107,0.443499,1.703568,-0.094081,-0.168776,0.494553,-0.784523,-0.369062,-0.194848,0.744305,0.615074,5
-11.206802,4.176121,-10.792828,-2.816632,-2.080777,3.6179,2.501935,2.342038,2.942286,-5.322623,1.896269,6.049967,3.216426,2.155693,-1.869444,1.06286,-2.700772,1.431551,-0.032013,-3.17585,1.02714,-1.997568,0.223723,-1.327396,0.287893,-5.515288,-0.125313,3.032973,-0.551486,2.027532,-0.197069,-2.036561,0.014735,-2.594429,-1.577044,5.111132,-2.039255,1.825875,-5.503855,1.109814,-1.209575,-2.63553,-2.431918,-0.631386,-0.381355,-0.443123,1.480624,-1.42291,1.193533,0.459383,-0.497145,-1.513682,0.242922,0.62962,0.262459,2.395714,1.605951,-0.699083,-0.698635,0.767172,-0.528782,0.584758,0.40584,-0.251653,5
-7.058163,2.702578,-8.438893,5.006478,0.917927,3.430305,1.882647,-0.289729,10.093332,-2.984246,0.218188,6.730169,4.118263,2.833276,-2.765002,2.162497,-3.593907,0.941168,-3.689645,2.61482,-1.947696,-0.26662,-4.667914,3.178156,-0.319131,-5.391196,2.648212,4.880493,-1.936141,-0.0958,0.933655,-2.311473,0.302895,-2.615409,0.201377,0.871563,-0.067415,1.371352,-3.728753,-0.950714,-0.071404,-2.236925,-2.403702,1.514629,0.002832,1.080331,0.429994,-0.321016,0.217571,1.585394,0.956659,-0.294597,-0.248636,0.796421,0.191608,2.990282,1.045104,-0.07964,0.206864,-1.75305,0.369281,0.298103,0.879599,1.080657,5
-10.137418,-1.942981,-8.190598,-4.508472,5.324396,4.94906,5.344762,-0.931329,-0.074508,-6.466709,2.505632,3.733628,-2.751744,2.175474,-1.868228,-1.240383,3.231158,2.773963,-1.557473,-3.196388,0.434986,-2.317391,-0.288812,1.932384,-2.560189,-3.890907,-1.470767,-0.100514,0.245154,0.041321,-0.172576,-0.204424,1.537024,-1.877964,-2.119139,5.353072,0.114589,-0.22681,-1.939814,2.902903,-0.551211,-0.273616,-2.92881,-3.959864,-1.804256,1.220838,3.170713,-1.505418,1.28777,0.226835,0.527449,-1.617787,0.394959,-1.905868,-0.159815,1.348771,-0.78307,0.547282,-1.507287,-1.269132,1.055012,0.036261,1.954344,-1.888225,5
-7.321986,6.967028,-7.886331,2.88336,-2.867172,-4.102374,-1.458543,-3.733121,4.421372,-4.885061,-2.711288,4.896417,2.843934,-0.237928,-1.666348,0.965945,-3.021326,2.851418,2.571795,3.107999,-3.548683,-0.387811,-2.707495,1.775801,0.745901,-3.92835,-1.124441,1.657169,0.201039,2.546126,0.9327,-0.513371,2.716645,0.705034,2.855952,1.70193,-0.69955,-1.944456,1.815112,0.851826,1.391374,-3.140797,-0.757618,0.548024,-1.104317,1.340161,-0.115914,-0.518442,-1.717459,-1.415534,-0.990248,0.903704,0.526377,0.085327,-0.285751,1.335764,1.867697,0.996606,-1.590485,1.10839,-0.226426,-0.32692,2.247255,-0.149766,5
-3.090362,5.537534,-13.506597,-2.551723,-3.732618,-0.709675,-1.10333,-4.390196,2.950885,-1.140929,-0.865563,-0.337813,3.249743,-1.666635,-3.750728,1.900816,-3.071906,3.43242,-0.530791,2.775697,-1.423655,-3.20924,2.668987,0.410471,3.737974,-0.688449,-0.615847,2.265372,1.220356,-0.367906,1.722103,-2.939391,-0.01267,0.115886,-0.659438,-2.788059,-2.560049,1.782766,-0.097844,-0.433259,0.462579,-1.612691,-0.76228,-1.695738,-1.236011,1.822401,1.623757,-0.934707,0.088215,-0.147487,-0.336392,-0.696876,-0.096666,0.05112,1.44739,1.289109,-0.217766,0.290376,0.912034,-0.004087,0.536959,0.963634,0.988546,-0.441753,5
-6.028189,10.31496,-5.309751,5.837927,-2.499246,-0.955566,2.243398,-4.907818,5.798435,-2.892049,-0.50804,4.73058,3.341516,0.876359,2.082794,2.914207,-4.920826,2.432719,4.797755,1.406389,-5.524908,1.056852,-3.174204,1.497788,0.663288,-3.52195,1.030955,1.361534,0.003582,2.478787,-1.60291,1.428823,1.826491,-0.495316,2.325034,1.843315,0.228238,-1.405822,0.980457,-0.010412,1.264628,-2.844582,-0.422493,1.325639,-1.269917,0.270429,0.095514,-0.191638,-0.425399,0.299766,-0.767237,1.363614,0.910516,-1.304822,0.811585,1.487639,-0.025341,-0.614594,-1.386606,1.624817,-0.275028,-1.296526,0.38675,1.665427,5
