@relation mfeat-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P33.0

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
3.495619,-9.847397,1.263058,-0.803045,9.203266,2.44319,-0.773609,-2.360379,-1.33737,-4.230518,-6.923496,1.58323,1.186486,3.450051,1.565125,-1.665072,1.905902,2.623498,-4.334446,0.792666,1.33962,-0.421668,1.764048,0.958357,-0.471951,1.049751,-0.7738,-0.188097,-0.640072,-0.970294,-4.555956,0.495735,-0.078763,-0.628334,0.926667,0.873736,-2.188718,-0.509161,0.976703,2.912633,-1.816319,-1.032715,0.881633,-3.242686,-2.848891,1.259173,0.078115,-2.933135,-0.159508,-1.500948,-0.675842,0.192901,1.071299,1.964604,-0.558037,-0.595744,0.515736,0.294578,-0.144497,0.032892,0.398867,0.782312,0.986858,-1.598935,10
-13.287814,-0.436745,-0.268561,-3.915025,3.903496,-3.212973,1.818538,-1.177448,0.398098,-5.910595,-0.074408,-3.245568,-3.238564,-1.460881,-4.021496,3.21495,2.858189,-1.813597,1.703747,4.007532,-2.578826,-2.632872,2.397769,0.99008,0.901899,-0.64106,0.391406,0.592852,0.349093,1.216542,0.561049,0.956962,-0.357621,-0.073473,2.265062,0.658663,-2.174955,-0.147227,-0.186467,0.622449,-1.843948,-2.580704,-1.442283,1.865606,1.273211,-0.97785,2.732533,1.413968,-3.572604,1.774295,-1.239005,0.47912,-0.282787,-0.187359,-1.001804,1.363353,-0.24971,-2.006705,-1.888485,0.264001,-0.63879,-0.317004,0.416351,1.779748,7
0.687182,9.196976,5.045332,-6.178716,1.904249,0.369529,1.850208,3.236787,-3.251631,4.024121,-2.832504,1.616767,-6.323398,-1.245093,4.314584,0.094716,2.375214,-0.471942,-2.482834,-0.012878,0.015306,4.17526,3.61895,-2.233053,1.229168,2.103125,3.383656,-1.783276,1.610315,1.696679,-3.675,0.738334,-3.157955,-1.754838,0.280268,-1.397375,1.961097,-0.799684,-0.954414,-0.161385,-0.32257,0.424875,-1.063714,0.414911,0.020994,0.232184,-1.510162,-0.017528,1.410016,-0.174972,-1.005952,-0.546119,-0.438664,1.155395,-0.492064,-0.314241,0.536843,1.303838,-0.085498,-0.808094,0.783323,0.134216,0.998753,-2.203392,3
7.539615,-3.629504,5.857395,-8.796738,2.175327,3.844279,-4.202163,5.117362,-0.923503,-2.950086,-1.067335,2.106711,-1.938427,2.78823,-0.319801,-0.083114,4.624045,4.462012,-4.426388,2.283549,-2.458561,-1.948611,-1.656031,-3.081266,1.663588,2.659635,0.286371,0.883481,0.063356,1.933234,-1.945294,0.824581,0.543863,0.889581,1.22669,2.794554,-4.303321,-0.203163,0.090717,1.15674,0.438223,0.023115,1.529925,-0.985133,-1.527721,-0.795528,-0.770933,-0.832885,0.763087,-0.276503,-0.443276,-1.818949,1.657755,0.395298,-0.418876,0.953457,-0.321255,1.221949,0.94253,-0.001194,-1.219936,0.500958,-0.219754,-0.305646,10
-13.496747,4.052631,-3.841909,-0.065714,2.432043,-4.437546,0.915794,1.985199,3.660747,-2.942458,5.078382,-0.678344,-2.183012,-3.756734,-2.088937,4.141627,2.670358,2.676145,2.058006,2.142097,-4.774781,-1.807048,-0.243471,3.413013,-0.537169,1.835926,1.782879,0.619575,-0.046906,-0.442977,2.104926,-0.168163,-0.978755,-0.103931,0.602991,-0.146298,0.932753,0.935349,-2.406119,0.564503,1.284277,-2.136411,0.04984,1.695221,2.687958,-0.513505,0.8468,0.438394,-2.599184,2.554517,-1.290423,0.735744,-1.737787,1.199831,-1.452959,0.297986,1.909335,-1.040492,0.860746,0.333399,0.218016,-0.146234,1.027122,0.741258,7
-14.311001,2.235696,-0.134312,-2.975259,3.955119,-1.0123,3.4855,-1.524914,-2.151823,-9.420817,5.138619,-2.137623,-1.920596,-2.317907,-0.867056,2.466013,2.555924,1.50842,1.685701,-0.784461,-5.755401,-1.387763,1.668258,-0.910614,-1.262737,-0.870975,0.847344,0.954974,2.426782,1.94432,-0.500503,-0.421366,1.052764,-1.361545,-0.616678,1.14777,-0.283457,1.577135,-0.711034,1.054862,-0.873765,0.349192,-0.720767,-0.175553,-0.344731,-0.358721,0.918527,-0.156704,-1.367832,1.858835,-1.524525,0.254516,-0.361817,-0.952732,0.122517,1.047164,-0.342954,-2.070496,0.302661,0.832865,-1.072211,-0.866941,0.381665,2.211468,7
-10.936401,-4.40537,3.83779,-3.637986,5.06271,1.365088,-9.044238,-3.626196,2.301049,-2.691914,-1.831143,1.637221,0.832409,1.501551,-1.415198,-1.382281,3.061455,0.197567,-0.597723,2.974257,-3.117695,-0.586842,1.433478,2.569818,-0.325521,0.425399,4.129705,0.432192,-1.032999,-1.500861,0.804537,-1.470491,0.704817,1.213533,-0.895308,3.159616,-1.84038,-0.680014,0.278502,-0.722368,-0.238966,-0.300191,0.639135,-0.967681,-1.312417,-1.57035,0.043466,-0.760292,-2.828128,0.611903,-0.393196,-1.62037,0.82866,-0.050067,1.058874,0.784007,-2.422492,-1.183151,-0.660745,-1.685083,1.223339,0.454336,1.016318,0.475772,1
4.377561,-2.243405,5.489223,12.198336,1.394036,0.611929,0.443516,-8.547538,-0.369482,3.304576,2.205156,1.312063,4.708488,-1.567005,-3.122325,1.205132,1.640157,0.366081,2.582309,1.363534,0.376845,-0.747193,3.899839,-0.992978,-2.880238,1.75127,1.39483,1.794851,0.31615,-3.22482,-0.994555,2.869613,1.191272,-1.555231,1.029377,-0.239881,0.552294,-0.229396,1.424811,-1.871113,0.092348,0.342725,0.961497,0.003357,-0.297747,0.673054,-0.279707,-0.411297,1.31822,1.033353,-1.638897,0.901713,-0.141751,0.029772,2.19062,0.853461,1.103399,0.529853,-0.611408,1.042,0.518853,-1.050307,0.091027,-0.160919,4
2.226836,5.86148,8.722728,-3.448293,4.666826,-1.255778,1.958782,4.488162,2.385579,2.915791,-7.68407,-1.23922,0.568424,2.217999,0.540806,-2.978846,-1.614041,-3.994173,-1.346779,-1.949317,-2.822775,2.693918,0.291168,-2.409152,-1.49212,2.086139,4.620768,-2.973811,0.941432,-1.292062,-2.380997,-0.473136,1.00651,-1.713711,1.589558,-2.43829,3.762237,-3.427731,0.148506,-1.8309,-0.463513,-0.518268,-0.0326,1.624065,1.173423,-0.145098,1.220638,-0.865184,-0.450462,-0.139956,-1.825346,-0.075355,-0.901901,-2.423992,-0.739788,-0.188984,-0.813588,0.846402,1.919327,-2.06846,-0.673454,-0.980154,-1.388968,-0.045148,3
-2.673033,5.039901,-6.296504,-4.799183,3.910658,-1.491217,6.730593,-2.760767,1.939951,-7.927518,0.847399,6.307504,-1.01879,0.212202,3.620168,-5.647177,3.370957,6.907075,-2.075742,-3.94102,1.777657,-0.470306,-1.917344,0.238847,-1.242011,-6.325276,-1.839422,-1.018348,-0.642926,2.866564,0.582522,0.415611,-0.4869,-2.092042,-1.824314,2.511618,1.718042,1.633098,0.111759,-1.055499,-1.975792,0.444428,-2.411343,-0.944224,-2.077613,0.508216,1.898925,0.349061,2.329649,-0.127885,0.177731,-0.410296,-0.556857,-1.564759,0.753329,-0.808859,1.621364,2.219729,-1.543747,-1.122722,-0.009701,-0.507349,1.065224,-0.155742,2
4.30544,5.957738,-9.390814,6.679107,7.946032,6.445282,-2.50269,-0.755566,0.269806,-1.368176,-0.224972,2.780773,1.132928,0.472768,-1.925782,3.245701,0.682524,4.385656,0.107935,0.523067,1.400234,2.675169,-0.004437,0.246294,1.346313,-3.299088,2.391552,0.645153,0.579259,0.748961,1.800522,-0.545673,-2.754075,0.422891,-0.331229,2.417667,0.537095,0.411193,-1.577069,0.619489,-0.648358,-1.573048,0.847069,0.41846,-2.118159,-0.367658,-1.546535,0.455308,-0.010873,-0.875088,-0.32812,-1.631888,0.068758,0.316261,-0.208702,0.294927,-0.769115,1.47732,-0.609481,0.526573,1.701438,-0.811223,0.276136,-0.052592,2
4.608466,-0.42529,5.059731,10.890926,2.737383,-1.890878,-3.012515,-7.304427,0.438028,3.918833,7.012325,2.76737,3.149566,4.459526,-0.461727,0.591313,2.194738,1.650393,2.064998,0.397028,3.583125,0.655017,-2.195991,-1.972388,-1.536904,-0.108043,0.50671,0.745581,0.294936,1.425545,-2.274277,0.008795,0.793863,0.028225,-2.916753,-0.540273,2.585807,-2.15776,-0.517119,-2.595371,-2.33801,2.195412,-0.000265,-0.922263,1.108149,0.18401,1.205737,-0.427812,-0.633078,0.567901,2.089615,-3.128651,1.421393,2.204156,0.726032,1.74568,-0.019488,0.272687,0.973475,0.454178,-0.255765,-1.628578,-0.234164,0.665979,4
-3.776517,1.534804,5.129686,14.253436,5.490644,-3.041893,-0.993079,-2.318956,1.042136,1.998228,2.222555,1.935477,2.213765,-0.856738,-3.601596,0.538461,0.22848,-0.032341,-2.761508,1.361516,-3.095857,1.615396,-0.665243,1.837569,-3.50127,0.308155,2.482263,5.50299,0.067256,-1.918313,-0.576019,0.770412,-0.472584,-0.639952,3.008209,0.36158,-0.475795,-0.41746,-1.229124,-0.686172,0.656381,0.715646,0.622751,0.309712,1.919146,-1.17178,-0.59156,1.415147,0.216172,-0.000472,0.433137,0.975935,0.986479,-0.437892,0.31304,0.659276,-0.261597,0.073208,-1.03244,1.761049,1.383249,0.177375,-0.727147,0.00129,4
-10.198169,0.829386,4.520811,8.446211,0.058448,-5.079023,-0.708388,1.597894,0.664748,0.868257,7.146934,2.332919,0.39971,-2.787059,-0.380661,-0.054598,1.77528,3.8084,-5.478371,2.99497,0.541307,-1.732588,3.51134,2.074872,-2.355222,-1.328091,3.08636,6.137479,2.041131,1.477435,-1.280703,1.80499,-2.128026,0.173893,3.486875,2.397639,-1.232886,-1.272329,0.832635,-1.128008,0.085256,-2.310839,-1.440324,1.353437,2.331354,2.020656,1.992846,0.730722,-0.875767,0.811628,-0.053372,0.154218,1.733646,0.238365,0.014741,2.670944,1.922299,1.501088,-0.226814,1.008842,0.375288,0.272674,-0.903448,-0.831597,4
-7.318429,6.992375,-1.802036,5.579476,0.367386,-2.292849,3.664684,3.125456,6.444985,-6.218679,-3.749424,3.867122,-0.431122,-0.428195,-4.827024,4.219561,0.219789,0.466513,-0.607074,-1.657828,-2.113418,-1.483685,-2.847462,4.64712,-0.465798,2.871624,3.017323,1.325511,0.304375,-3.779414,1.687576,2.194658,0.351355,2.847764,2.739999,-4.255325,2.534317,-2.081088,0.680242,-0.703001,1.119563,-0.65346,-3.177731,1.345186,1.177228,-1.036166,0.610252,0.836036,2.003346,1.671918,0.65042,0.677392,-0.00047,-0.756615,-3.072828,0.199177,0.3443,-1.041295,0.798863,-1.540423,-0.770357,0.210449,-0.110281,1.039949,7
3.242223,-2.310534,-4.14547,-4.558867,7.834637,-1.143032,1.864205,-4.913228,-7.671237,-3.517417,1.805392,1.688344,-0.895687,1.718622,-2.376807,4.621605,-1.810745,0.887051,-1.630954,1.853002,2.340944,1.020155,1.57182,-0.990569,-1.939679,-1.66239,1.385624,-1.656163,1.936901,0.615251,-0.859115,-1.862894,1.869443,-1.828298,-2.562458,2.369529,0.335009,5.45475,-0.449407,0.457223,-0.481281,4.719416,3.240531,-1.5638,0.072467,0.589249,-1.40709,-0.33453,1.349606,-1.577044,1.070326,-1.589157,1.254379,1.515477,-1.26363,-0.44493,-1.388325,1.533491,-1.458418,-0.560226,-0.639455,0.655859,-0.024103,-0.533201,6
-6.827039,-3.584137,2.905317,-1.250572,5.267763,-1.416754,1.089238,-4.414824,-6.297533,-0.190114,6.464592,6.011328,0.912896,0.49342,-5.777617,-0.672446,-1.349962,-1.135492,-1.786679,5.422011,-1.568945,-1.586181,3.396911,-1.352744,-3.268605,-2.932168,-0.513324,-2.698719,1.206077,-2.504193,0.030092,1.379303,-0.379529,3.185381,2.69768,1.203592,-0.37007,-0.903309,-0.019063,-0.570059,2.505671,2.0578,1.619414,-0.078493,-1.178979,-1.471509,-1.487084,0.705104,4.746902,-1.266029,-1.071684,-0.178878,1.37105,-0.278719,-0.854612,0.701139,0.412558,0.0662,-2.511665,-1.338191,0.50423,1.088304,1.060971,-3.02505,6
5.014804,-9.672526,-0.099589,3.800673,7.889991,-1.938382,-3.014675,-1.572818,-5.324592,-3.306978,-1.579535,1.063244,2.522761,-1.68399,1.684178,-4.253051,-1.196288,1.148957,-3.740088,2.248451,0.408903,-3.287192,-1.572486,-0.977887,-0.768568,-0.394462,-0.648816,-1.486023,-1.771631,0.298062,-1.486891,-0.436223,2.393786,-2.070647,-2.388371,0.229603,-0.273508,2.475237,-1.590096,3.63099,-0.981635,-1.370902,1.002499,-2.179285,-1.814937,0.202079,0.765183,-1.719729,-0.795855,-1.427194,0.883958,0.313339,2.374448,-0.531123,1.825342,-1.578257,0.613221,0.463793,-0.115172,0.535145,-0.137798,-0.588472,0.994647,-0.374862,10
-7.556004,0.291479,0.935669,0.274968,1.828645,6.632003,-6.972342,1.654521,-2.46596,-0.078826,-1.330248,7.25757,-4.696484,2.489016,0.999776,-1.385363,3.524372,0.828075,2.147439,3.270853,-1.511485,1.646115,5.372655,3.310888,0.666782,0.69513,3.652243,-3.496707,-0.637083,0.639608,-1.175038,0.519934,-1.845972,-0.936103,0.610844,-2.320265,0.505157,-1.913375,-0.20108,-0.05112,0.81645,-0.637712,1.192021,0.055273,-1.487051,-1.372323,-0.252746,-0.492122,0.897034,-0.253942,-1.4233,0.144492,0.602135,-0.432606,2.253387,-1.133894,-0.506505,0.520678,0.606422,-0.809713,1.16913,0.637958,0.884685,-1.015243,1
-6.280178,7.513858,-6.682234,-0.607673,-1.589785,-2.70603,-1.617324,-8.469949,3.352157,-7.435856,3.276474,-1.39863,-2.048501,-1.684356,-0.970286,3.101953,0.161791,3.503469,1.098631,0.725267,-3.861293,-3.477952,0.830213,0.693128,-2.263849,1.140062,-0.911417,-0.667931,3.457496,-0.352211,-2.536413,-0.849108,0.356467,0.960345,-2.105502,0.139965,-1.183907,-1.492704,0.781738,-0.448046,-1.384808,-0.65752,0.387593,1.027046,1.51904,1.210638,0.289386,-0.39338,-1.221147,2.010783,-2.101264,2.069033,1.083049,0.966805,0.049998,0.158555,1.20932,0.127292,-0.073292,2.175453,-0.725129,-0.20645,-0.466474,1.454658,7
-10.255494,7.422376,-8.44628,-5.066537,-3.948897,-0.639422,-0.73132,-0.074888,1.41881,-6.107689,-3.813493,-0.28572,-0.919204,-1.346687,-2.176957,1.841214,-3.366486,2.862386,0.308844,-0.330401,-1.100964,1.504059,1.36135,0.956886,1.712017,-2.572608,1.562253,3.290465,3.043418,1.561746,0.757023,0.825608,-1.945259,1.882085,0.190981,0.496166,-1.235543,-0.316386,-1.379333,-1.076335,1.660387,0.446589,2.254781,1.796992,0.186071,0.712452,-0.997583,-0.490328,-0.628354,0.290209,1.924029,-0.650027,-1.477651,0.263929,-0.393333,0.688969,-0.273433,-2.042604,-0.068716,0.283108,-0.226961,-1.12433,0.776022,-0.640044,7
-7.164951,-2.801512,-1.419347,-7.647665,2.485497,14.058797,3.616478,-0.100526,1.899382,-6.278052,2.85943,6.93304,3.089516,-0.093962,1.360612,-5.272695,0.118325,1.179538,-1.111016,1.619458,-1.030647,-0.40082,1.382059,1.05689,2.310961,-4.59782,2.800186,1.934419,-0.169759,1.927534,1.289997,-2.126921,-1.023239,-1.802763,-0.095132,0.443483,0.369325,1.478183,-1.741153,-0.322672,0.422706,-1.074693,-2.280783,-0.056622,-0.395616,-0.848518,1.754,-1.084957,3.799713,1.971892,-0.05411,-0.849501,1.862408,0.270282,-0.001541,-0.529281,0.006983,-0.828665,-0.207126,-3.024861,-1.375064,0.043288,0.986871,-0.502401,5
-3.778625,2.866083,-9.849277,3.771785,3.832897,2.188815,3.10058,-6.214132,9.220877,0.600809,-1.499585,6.114991,7.215446,-2.194016,-5.307401,2.52649,-3.427141,0.640748,-0.550787,-0.805569,0.676719,2.914433,-2.151103,3.166138,-0.253159,0.796633,1.706011,1.701367,-5.38979,0.23883,1.485517,-2.747867,-0.830696,-0.31729,-2.976884,-1.747678,0.794882,1.171275,-2.10815,1.442417,-0.556921,-0.283979,-1.726037,-1.431287,1.169834,-0.500759,0.406677,0.523441,1.875424,-0.358583,0.222931,-0.785948,0.939803,0.757003,0.245738,-0.418263,0.742131,-0.454701,-0.503349,-0.363795,1.579784,0.245972,-0.705612,0.674219,5
6.521925,-12.706345,1.85869,-1.480378,5.710131,-0.681504,-2.038826,-1.59453,-5.513628,-2.138155,2.093857,0.864673,4.228137,5.942863,-0.597332,-2.231789,-0.044331,1.058179,-1.603335,-0.11127,-0.586723,-3.031533,-2.376456,-0.251646,1.495302,0.175795,0.26229,-1.762136,0.759609,-2.052288,-1.94585,-0.063433,1.398108,-2.423911,1.701836,-3.936865,0.707285,-0.009739,-2.006901,-0.033984,-0.075803,0.781923,-2.724432,0.180459,0.089912,-1.684479,-0.782877,-2.271588,-0.099542,-0.058502,-0.351498,0.41944,-0.219371,0.404942,0.31932,-1.984536,0.619615,-0.30633,-0.08405,-0.028813,1.016004,1.019169,0.444439,0.38715,10
0.77955,8.061086,6.095928,-1.606591,4.17391,-2.436797,-8.25582,1.584765,5.050748,0.420953,-2.180681,-2.162328,-0.02643,-1.100744,3.769478,1.801191,0.676649,-1.782171,4.753489,1.169404,-3.106354,2.110331,-2.618493,3.159415,-0.953301,-0.346021,0.633901,-1.539732,-2.387894,1.115039,-0.112072,-2.942079,-2.360347,0.870772,-0.807388,-1.754086,0.238104,-2.625559,0.081019,-0.845498,-0.417154,-1.326065,1.305812,-1.307152,-0.444556,-0.271492,-1.809757,-1.642753,0.393982,-1.377332,0.396196,-0.103849,1.879417,-0.695768,1.383282,0.772117,0.312459,0.453537,0.207032,0.728932,1.832573,-1.397377,0.680539,-1.857538,3
-4.469364,-1.932368,2.722067,0.217866,8.311861,-5.079083,0.975307,-5.615673,-7.097585,-4.862022,4.101734,3.97551,-1.718159,0.853151,-3.914852,5.876915,1.898634,1.109352,0.080967,4.102781,0.959902,-0.611909,3.902988,-3.020015,-1.939566,-1.980529,0.133303,-2.449751,0.600599,1.275785,0.104357,-0.489547,1.512445,0.00065,-2.017602,-0.137522,1.793291,0.836363,-0.53446,0.159366,-0.82859,3.036313,3.031904,-1.337404,0.092168,-0.651725,1.276276,0.066092,2.473963,0.31368,-1.16471,-0.239298,0.141971,-1.359065,-1.485551,-0.315031,1.180812,-0.856553,-1.424581,-0.726708,-0.455461,-0.004173,0.162295,-0.869349,6
-4.35702,6.711579,2.238289,-3.407011,5.362688,-1.212134,1.984979,-4.00596,1.090467,-4.099716,-1.153848,1.214059,-2.197486,-1.331972,1.463962,-0.183907,5.419714,0.569924,0.467477,0.770066,-8.088906,1.658645,0.524405,1.960893,5.131151,-1.859183,-4.34389,0.873911,-0.589266,0.550411,-2.993104,1.000647,-1.799692,-1.967548,-1.835189,-1.143914,1.139817,-0.018466,-0.090066,-0.512818,2.740514,0.59552,3.333537,-1.042292,1.47738,-1.251754,-0.936726,0.89871,-0.97341,-0.694297,1.146934,-1.788006,-0.239349,0.509157,0.546947,-0.936836,-1.256731,-0.449504,0.617556,-0.338415,0.495568,-0.716859,-1.609329,-1.52154,9
6.653106,-2.948953,2.355479,-5.769046,3.044469,-0.80467,-4.724064,2.054621,-1.909258,-3.039745,7.618172,4.779793,2.942508,2.111768,-1.404056,4.885411,4.032233,-0.439114,-2.638735,4.32235,-0.465192,0.004712,0.281562,-2.699812,-3.214056,-3.893669,-0.878342,3.027207,-0.284433,4.07088,-3.74544,0.753937,1.236363,1.803356,-1.971776,-0.019718,3.243144,2.266352,0.990541,2.072574,0.528453,-0.593836,4.76995,0.736831,-0.368514,-2.27301,1.475926,-0.412749,0.761245,0.468984,-1.035005,0.241465,0.525485,-0.604423,-0.986304,-0.24682,-0.020478,-1.541768,-2.955651,-0.246223,-0.532469,1.034079,0.454646,-0.141622,6
12.644881,-1.834661,4.222067,4.320971,1.82023,1.597356,2.806131,-4.298317,-2.778462,2.843723,-2.99215,-1.416588,3.773029,-3.121605,2.548109,1.231204,0.57393,-0.68405,1.810084,1.091602,3.800153,-0.605491,2.887397,0.971967,1.713155,1.213104,-2.338638,-1.97224,0.704802,1.866212,-3.573586,-0.139333,0.040641,0.038451,-1.297795,-0.562446,0.225555,4.411935,-1.139536,0.48489,-1.012975,1.961868,-0.237413,-2.40389,-2.397205,1.676788,0.100795,0.19556,1.326432,-1.959605,1.310905,-0.490912,1.664253,1.251556,-0.165021,-2.255257,0.84429,0.854009,-0.17917,-0.910752,-0.263491,-1.860577,1.522767,-1.020918,8
1.201605,3.367691,8.25433,-1.330822,-0.272422,2.623064,-6.756382,4.211207,-2.366426,-3.97544,-4.828214,-0.015805,-0.729003,-5.574059,5.019242,2.896017,-0.947132,-0.264963,-5.55275,1.024998,0.382313,-2.25464,0.245092,0.321444,-0.656696,-1.086908,5.609357,-3.656779,2.658419,-1.118137,-1.344509,1.268766,0.064039,-0.849225,0.415479,0.275653,-0.150726,-2.262064,3.039706,0.511289,0.025454,-1.768792,-1.045739,-2.750389,-0.89649,-0.439513,-0.756234,-0.462014,0.924201,0.332131,0.510843,0.678499,1.297724,-2.805395,0.192894,0.491063,-1.67182,-0.42107,0.726802,0.429096,1.193651,-0.858137,0.881421,-0.590865,3
-5.28496,5.77894,3.595338,10.250437,4.457149,-4.508222,1.329369,-0.766443,1.622065,-1.367375,5.199133,1.988814,-0.131209,1.081543,-3.78438,2.188281,1.887834,1.542121,-2.671908,4.496146,-3.363109,2.577995,3.008678,1.070653,-3.713535,0.021691,2.265489,2.690907,-2.190435,-0.81282,-0.161591,0.958191,-1.463363,0.1445,4.575275,0.150357,0.385976,-0.944626,-0.078028,-1.17393,2.654368,0.161332,1.568651,1.237788,2.703702,0.177837,1.015929,1.144545,1.462359,1.526388,0.11769,0.526187,0.587972,2.126075,-1.177236,0.218354,-0.489925,-0.586679,-1.662548,-0.618349,-0.271214,-0.662707,0.49361,-0.250844,4
-4.529361,3.510931,1.728122,-2.840108,2.830626,-1.310877,-0.445961,-1.984033,-4.023116,-10.056116,-1.051522,4.193668,-4.5612,2.764027,-5.333852,4.637792,-0.662023,-5.160707,-0.8394,1.791586,1.541932,-1.2776,0.14868,2.330508,3.960267,0.519475,1.907819,-0.975113,0.006011,-0.711306,0.945733,0.181517,0.227277,0.024301,-2.775948,-1.78512,1.409414,1.493752,0.37786,1.433043,-0.526174,1.169387,2.057047,0.06003,0.551027,-1.052765,-1.03021,1.861169,1.16345,0.391673,0.442742,-0.789418,-0.293056,-0.358076,-1.239697,-0.375284,0.61483,0.777927,0.904818,0.437567,-0.364823,0.713623,2.412261,-1.062366,7
-10.718624,-7.699261,8.035951,-1.821703,1.918275,0.984729,-5.424646,-2.859244,2.936252,-2.144794,-3.259778,2.632555,1.129148,2.31622,-3.478789,-3.277421,-0.322511,-0.273161,-0.103739,3.241165,-1.689317,0.609071,-0.367725,2.915086,0.830948,0.743441,1.317105,-2.420504,-2.119373,-0.938484,-0.620793,1.632187,-3.124697,-0.398051,-0.698801,-0.223301,1.66093,0.739982,-1.409095,-2.918425,-1.548339,0.815206,3.208401,-0.530806,-0.096862,-0.256178,-0.626728,-1.601221,-0.900571,0.147154,-0.148926,-0.926879,0.631176,-0.629341,0.763927,-0.445561,-0.665778,0.928164,-0.00233,-0.336232,2.079426,1.193799,0.279734,0.066574,1
11.997541,4.530548,11.442086,-0.140607,-2.413382,1.56863,-1.018101,2.644966,8.610509,0.07229,-1.367485,0.684648,-0.909669,-2.627718,-1.89822,0.166557,1.938389,0.581633,4.30215,1.311265,1.542571,0.855012,-0.041901,-3.257605,1.375594,2.051154,0.94296,0.277565,0.262184,0.180422,-1.425287,2.08009,0.647487,-0.706159,-0.935528,-0.293872,1.306427,-2.237442,-0.029644,-1.620006,0.955445,1.072658,0.46287,1.101702,1.112616,-0.116132,-0.72501,0.969528,-2.419401,1.079661,1.197581,-0.342202,-0.38445,1.462015,0.020772,1.07021,-1.25425,0.017062,-0.427669,-1.297354,-0.441298,1.107744,-0.764487,-0.045099,8
0.612787,11.124401,3.585248,-2.268561,-0.161865,-6.760494,-1.392529,1.082686,0.907931,3.628541,-1.391511,2.057026,-5.349112,0.734584,3.197262,-1.419213,1.539506,-3.379797,0.779722,-1.121874,-1.762484,0.413158,3.087785,1.146374,-1.856054,-0.934063,2.732739,-3.216582,-3.044284,1.610864,-2.048609,0.251899,2.899364,-1.056464,0.44551,-2.431248,0.854186,-0.580058,-0.2878,0.350989,0.122831,-0.869518,1.709097,1.522623,2.606846,0.205338,0.175505,-0.958843,1.331617,-0.990963,-2.15847,-1.177825,-0.353818,0.390405,1.403106,-0.146262,0.190941,1.116876,-0.54734,-0.636633,-1.163454,-1.729566,0.68545,-0.802802,3
-4.043837,-10.945419,6.442592,6.91362,9.010489,-2.896088,0.036304,5.930559,-1.344811,0.856964,-0.734596,6.201757,2.173634,0.459125,1.00244,-3.912876,-6.354365,0.043092,-2.312386,-3.174119,0.737795,-0.862494,1.118401,2.452246,3.077436,-2.158108,1.408254,1.960587,-0.494722,1.820012,-1.277439,0.425793,-1.882782,-1.728882,-1.558432,-0.694109,0.455597,-1.295588,-1.530952,1.239567,0.462642,2.352271,0.576296,-0.220696,-0.967094,0.659498,0.499905,1.429325,-0.793384,0.653384,0.75593,-0.899654,0.009089,-0.922806,-2.003632,-0.206398,-0.254056,0.631116,-0.845873,-0.064981,-0.544735,0.675602,0.071584,0.110205,10
1.550921,6.29334,9.91762,-4.10083,2.626925,-2.040399,4.420996,1.935578,0.313306,6.114476,-5.060401,1.039309,-2.516764,1.255108,2.483608,-2.24749,0.750735,-2.494874,-3.125626,0.332284,-2.365891,2.536838,3.360363,-3.452265,-0.427109,2.065378,4.87794,-2.809913,1.009086,0.435186,-3.719675,-0.196492,1.69258,-0.266784,1.777759,-2.608405,3.677486,-3.098367,-0.102736,-0.767794,0.379263,0.577142,-0.473343,1.479033,0.936905,0.947228,-0.475468,-0.93145,0.514941,0.672523,-0.202336,-0.689108,-1.939779,-0.207193,-0.042134,-0.293153,0.172387,-1.058597,0.448256,-2.089396,0.88558,-0.642215,-1.65898,-0.223185,3
